#plate_id	well_id	chemical	category	moa	co_id	replica	activity	min	max	height	plateau	slope	lag	area	source
PM01	A01	Negative Control	carbon	C-Source, negative control		1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DuctApe
PM01	A01	Negative Control	carbon	C-Source, negative control		2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DuctApe
PM01	A01	Negative Control	carbon	C-Source, negative control		3	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DuctApe
PM01	A02	L-Arabinose	carbon	C-Source, carbohydrate	C00259	1	9	0.1	230.1734741118214	186.34840310520423	230.40004266632147	12.071764708587747	1.053133149714658	13196.559442790995	DuctApe
PM01	A02	L-Arabinose	carbon	C-Source, carbohydrate	C00259	2	9	0.09999999999999996	238.75822087880354	193.69281603876283	234.42866680233539	23.269589801788687	5.473486897190779	13715.757650866291	DuctApe
PM01	A02	L-Arabinose	carbon	C-Source, carbohydrate	C00259	3	9	0.1	235.9044549912886	192.74735520855282	221.16493191552735	26.129747659777628	6.053164005117884	13653.13084141988	DuctApe
PM01	A03	N-Acetyl-D-Glucosamine	carbon	C-Source, carbohydrate	C00140	1	9	0.09999999999999912	250.63383275414884	159.26382816621626	213.40275198051924	20.45630665136122	18.57033919102266	11253.522569560102	DuctApe
PM01	A03	N-Acetyl-D-Glucosamine	carbon	C-Source, carbohydrate	C00140	2	9	0.1	249.04514869649108	160.1582338405145	235.2624140678872	26.93281397044871	17.203465533483563	11317.844730375471	DuctApe
PM01	A03	N-Acetyl-D-Glucosamine	carbon	C-Source, carbohydrate	C00140	3	9	0.1	242.99024214151785	158.17308016525857	233.2857733040411	25.15774277311956	17.150343611941295	11178.992346765393	DuctApe
PM01	A04	D-Saccharic acid	carbon	C-Source, carboxylic acid	C00818	1	2	0.09999999999999927	111.63321055963556	5.550112216566098	4.981753138777817	4.948975469115876	0.9853477828361816	395.37049543033464	DuctApe
PM01	A04	D-Saccharic acid	carbon	C-Source, carboxylic acid	C00818	2	0	0.10000000000000002	0.10000000000000002	0.09999999999999998	0.0	0.0	0.0	7.050000000000001	DuctApe
PM01	A04	D-Saccharic acid	carbon	C-Source, carboxylic acid	C00818	3	0	0.10000000000000002	0.10000000000000002	0.09999999999999998	0.0	0.0	0.0	7.050000000000001	DuctApe
PM01	A05	Succinic acid	carbon	C-Source, carboxylic acid	C00042	1	7	0.1	136.08893356202952	100.29390783289648	82.2328499279437	38.68533664032261	12.668959895635279	7108.728245811069	DuctApe
PM01	A05	Succinic acid	carbon	C-Source, carboxylic acid	C00042	2	7	0.09999999999999996	149.65382463010982	108.17608510579852	128.09428457122016	40.37117994135873	10.092193230198733	7661.416502760859	DuctApe
PM01	A05	Succinic acid	carbon	C-Source, carboxylic acid	C00042	3	7	0.10000000000000002	143.62359093026458	95.40264490483214	112.19532809103468	41.18210432091699	9.966824062198796	6760.885311336766	DuctApe
PM01	A06	D-Galactose	carbon	C-Source, carbohydrate	C00124	1	9	0.1	228.96133530095832	160.5784330596575	204.80838473950766	38.017698973019954	12.955298506626141	11372.053434557578	DuctApe
PM01	A06	D-Galactose	carbon	C-Source, carbohydrate	C00124	2	9	0.1	232.51218101922595	160.93176554114243	199.6925357411503	42.37896356411848	12.174258052436373	11399.589297210347	DuctApe
PM01	A06	D-Galactose	carbon	C-Source, carbohydrate	C00124	3	9	0.1	235.1121701337619	161.02020141256222	198.48180712776752	40.853724950892754	11.563546411846914	11409.585956466935	DuctApe
PM01	A07	L-Aspartic acid	carbon	C-Source, amino acid	C00049	1	6	0.09999999999999995	184.38841303703262	87.44843903127123	150.56603706276323	14.53992905320866	27.813105852308187	6178.5464918839725	DuctApe
PM01	A07	L-Aspartic acid	carbon	C-Source, amino acid	C00049	2	6	0.1	184.72942736555643	87.5009680375522	158.32563489033572	12.9629513916435	27.70163955901784	6176.876037796735	DuctApe
PM01	A07	L-Aspartic acid	carbon	C-Source, amino acid	C00049	3	6	0.10000000000000002	180.04187483545823	80.83081812428529	148.02177573709062	20.341480298433336	30.939341225337323	5708.012982648713	DuctApe
PM01	A08	L-Proline	carbon	C-Source, amino acid	C00148	1	9	0.09999999999999995	236.22072642455356	150.74008973216658	228.58164141402207	14.536832244778706	15.40568032377083	10656.00910999943	DuctApe
PM01	A08	L-Proline	carbon	C-Source, amino acid	C00148	2	9	0.1	238.97329988427666	153.0951719284872	232.51711147007944	14.61650121548364	15.048515947978533	10820.966792985573	DuctApe
PM01	A08	L-Proline	carbon	C-Source, amino acid	C00148	3	9	0.1	232.17008692347613	148.71066282099898	221.8135466997961	14.473847692576879	15.347592168244455	10515.549326486494	DuctApe
PM01	A09	D-Alanine	carbon	C-Source, amino acid	C00133	1	0	0.1	11.742857142857144	0.58619514298213	0.0	0.0	0.0	41.69140393747677	DuctApe
PM01	A09	D-Alanine	carbon	C-Source, amino acid	C00133	2	0	0.10000000000000002	0.10000000000000002	0.09999999999999998	0.0	0.0	0.0	7.050000000000001	DuctApe
PM01	A09	D-Alanine	carbon	C-Source, amino acid	C00133	3	0	0.10000000000000002	0.10000000000000002	0.09999999999999998	0.0	0.0	0.0	7.050000000000001	DuctApe
PM01	A10	D-Trehalose	carbon	C-Source, carbohydrate	C01083	1	2	0.1	110.31428571428572	4.611373266647435	37.22214419993139	25.74030419857102	0.0	328.48534524862976	DuctApe
PM01	A10	D-Trehalose	carbon	C-Source, carbohydrate	C01083	2	1	0.09999999999999999	1.9809523809523812	0.2718990010842741	0.3780199368460568	1.6319093446176058	38.20532820288221	18.704537883760214	DuctApe
PM01	A10	D-Trehalose	carbon	C-Source, carbohydrate	C01083	3	0	0.09999999999999999	1.9809523809523812	0.2322485993058207	0.0	0.0	0.0	16.445475304672758	DuctApe
PM01	A11	D-Mannose	carbon	C-Source, carbohydrate	C00159	1	8	0.1	204.7800668666339	137.34794268686878	139.11969732134338	39.69091358485031	14.35397336845699	9732.974814259176	DuctApe
PM01	A11	D-Mannose	carbon	C-Source, carbohydrate	C00159	2	8	0.09999999999999999	212.7279934944729	143.0471313171275	180.5591143706296	34.8363163690421	13.314994528444434	10131.542014197466	DuctApe
PM01	A11	D-Mannose	carbon	C-Source, carbohydrate	C00159	3	8	0.10000000000000002	213.38571603127963	146.25442394590388	181.41887031253356	30.188745046408073	11.754557474721814	10363.02689102451	DuctApe
PM01	A12	Dulcitol	carbon	C-Source, carbohydrate	C01697	1	2	0.1	185.04640720939906	17.996397730305265	36.01564224783211	22.246749212126804	0.0	1281.2702593712766	DuctApe
PM01	A12	Dulcitol	carbon	C-Source, carbohydrate	C01697	2	0	0.10000000000000002	12.118767458523733	2.532552813789566	0.0	0.0	0.0	179.29589067565064	DuctApe
PM01	A12	Dulcitol	carbon	C-Source, carbohydrate	C01697	3	0	0.1	14.100255153139758	2.7673643670676	0.0	0.0	0.0	197.09971115356626	DuctApe
PM01	B01	D-Serine	carbon	C-Source, amino acid	C00740	1	0	0.10000000000000002	0.10000000000000002	0.09999999999999998	0.0	0.0	0.0	7.050000000000001	DuctApe
PM01	B01	D-Serine	carbon	C-Source, amino acid	C00740	2	0	0.10000000000000002	0.10000000000000002	0.09999999999999998	0.0	0.0	0.0	7.050000000000001	DuctApe
PM01	B01	D-Serine	carbon	C-Source, amino acid	C00740	3	0	0.10000000000000002	0.10000000000000002	0.09999999999999998	0.0	0.0	0.0	7.050000000000001	DuctApe
PM01	B02	D-Sorbitol	carbon	C-Source, carbohydrate	C00794	1	2	0.09999999999999927	111.39511532154032	5.6141329481701066	5.609221766401247	6.385397083184246	0.4711899552453963	399.93197255712016	DuctApe
PM01	B02	D-Sorbitol	carbon	C-Source, carbohydrate	C00794	2	0	0.10000000000000002	0.10000000000000002	0.09999999999999998	0.0	0.0	0.0	7.050000000000001	DuctApe
PM01	B02	D-Sorbitol	carbon	C-Source, carbohydrate	C00794	3	0	0.10000000000000002	0.10000000000000002	0.09999999999999998	0.0	0.0	0.0	7.050000000000001	DuctApe
PM01	B03	Glycerol	carbon	C-Source, carbohydrate	C00116	1	9	0.09999999999999912	206.89016013710415	154.20609344487607	176.83162003897738	26.175258938710186	15.742161497836156	10913.46274838156	DuctApe
PM01	B03	Glycerol	carbon	C-Source, carbohydrate	C00116	2	8	0.10000000000000002	209.89334352057122	148.69093783241814	199.83171765628785	30.016871866504225	14.454131060338076	10524.212515578107	DuctApe
PM01	B03	Glycerol	carbon	C-Source, carbohydrate	C00116	3	8	0.09999999999999999	207.99969308652672	144.6890980146149	191.2576117913427	28.990684693706402	13.774805981361995	10246.928955217425	DuctApe
PM01	B04	L-Fucose	carbon	C-Source, carbohydrate	C01019	1	2	0.09999999999999927	111.63321055963556	5.475565169172618	4.768573214798787	7.875211688645093	2.0907254982251975	390.059018303549	DuctApe
